market_idx,title_start,title_end,slug,outcome,move_time,move_pp,from_price,to_price,size,explanation,near_chart_events,near_actionable_tweets,near_context_tweets,review_note
60,2025-12-16,2025-12-22,will-microstrategy-announce-a-bitcoin-purchase-december-16-22,NO,2025-12-21T14:40:23Z,33.2,0.4233,0.7552,2560.0,near_actionable_saylor_signal,2025-12-21T14:40:09Z hint_yes_strong 强买入暗示: Green Dots ₿eget Orange Dots. pic.twitter.com/aLdvPe4YuG,2025-12-21T14:40:09.343000Z hint_yes_strong Green Dots ₿eget Orange Dots. pic.twitter.com/aLdvPe4YuG,,90分钟内有可行动/弱方向 Saylor 信号，价格突变大概率是推文或确认被交易。
60,2025-12-16,2025-12-22,will-microstrategy-announce-a-bitcoin-purchase-december-16-22,NO,2025-12-21T14:40:27Z,-25.5,0.7552,0.5,2.02,near_actionable_saylor_signal,2025-12-21T14:40:09Z hint_yes_strong 强买入暗示: Green Dots ₿eget Orange Dots. pic.twitter.com/aLdvPe4YuG,2025-12-21T14:40:09.343000Z hint_yes_strong Green Dots ₿eget Orange Dots. pic.twitter.com/aLdvPe4YuG,,90分钟内有可行动/弱方向 Saylor 信号，价格突变大概率是推文或确认被交易。
60,2025-12-16,2025-12-22,will-microstrategy-announce-a-bitcoin-purchase-december-16-22,NO,2025-12-21T14:40:27Z,28.8,0.5,0.7885,844.0,near_actionable_saylor_signal,2025-12-21T14:40:09Z hint_yes_strong 强买入暗示: Green Dots ₿eget Orange Dots. pic.twitter.com/aLdvPe4YuG,2025-12-21T14:40:09.343000Z hint_yes_strong Green Dots ₿eget Orange Dots. pic.twitter.com/aLdvPe4YuG,,90分钟内有可行动/弱方向 Saylor 信号，价格突变大概率是推文或确认被交易。
60,2025-12-16,2025-12-22,will-microstrategy-announce-a-bitcoin-purchase-december-16-22,NO,2025-12-21T14:40:37Z,-28.8,0.7885,0.5001,100.82,near_actionable_saylor_signal,2025-12-21T14:40:09Z hint_yes_strong 强买入暗示: Green Dots ₿eget Orange Dots. pic.twitter.com/aLdvPe4YuG,2025-12-21T14:40:09.343000Z hint_yes_strong Green Dots ₿eget Orange Dots. pic.twitter.com/aLdvPe4YuG,,90分钟内有可行动/弱方向 Saylor 信号，价格突变大概率是推文或确认被交易。
60,2025-12-16,2025-12-22,will-microstrategy-announce-a-bitcoin-purchase-december-16-22,NO,2025-12-21T14:41:05Z,28.9,0.5,0.789,79.0,near_actionable_saylor_signal,2025-12-21T14:40:09Z hint_yes_strong 强买入暗示: Green Dots ₿eget Orange Dots. pic.twitter.com/aLdvPe4YuG,2025-12-21T14:40:09.343000Z hint_yes_strong Green Dots ₿eget Orange Dots. pic.twitter.com/aLdvPe4YuG,,90分钟内有可行动/弱方向 Saylor 信号，价格突变大概率是推文或确认被交易。
61,2025-12-23,2025-12-29,will-microstrategy-announce-a-bitcoin-purchase-december-23-29,YES,2025-12-22T06:37:50Z,-33.0,0.94,0.61,1.06,pre_title_window_orderbook,,,,发生在题目日期窗口开始前，通常是新市场提前开盘后的订单簿重定价，不应用标题窗口内推文解释。
61,2025-12-23,2025-12-29,will-microstrategy-announce-a-bitcoin-purchase-december-23-29,YES,2025-12-22T07:44:43Z,30.0,0.61,0.91,5.0,pre_title_window_orderbook,,,,发生在题目日期窗口开始前，通常是新市场提前开盘后的订单簿重定价，不应用标题窗口内推文解释。
61,2025-12-23,2025-12-29,will-microstrategy-announce-a-bitcoin-purchase-december-23-29,YES,2025-12-22T08:00:27Z,-25.0,0.91,0.66,40.0,pre_title_window_orderbook,,,,发生在题目日期窗口开始前，通常是新市场提前开盘后的订单簿重定价，不应用标题窗口内推文解释。
62,2025-12-30,2026-01-05,will-microstrategy-announce-a-bitcoin-purchase-december-30-january-5,YES,2025-12-29T05:41:23Z,-46.0,0.98,0.52,3.85,pre_title_window_orderbook,,,,发生在题目日期窗口开始前，通常是新市场提前开盘后的订单簿重定价，不应用标题窗口内推文解释。
62,2025-12-30,2026-01-05,will-microstrategy-announce-a-bitcoin-purchase-december-30-january-5,YES,2025-12-29T06:54:37Z,43.0,0.52,0.95,1.05,pre_title_window_orderbook,,,,发生在题目日期窗口开始前，通常是新市场提前开盘后的订单簿重定价，不应用标题窗口内推文解释。
62,2025-12-30,2026-01-05,will-microstrategy-announce-a-bitcoin-purchase-december-30-january-5,YES,2025-12-29T09:44:01Z,-38.0,0.94,0.56,1.06,pre_title_window_orderbook,,,,发生在题目日期窗口开始前，通常是新市场提前开盘后的订单簿重定价，不应用标题窗口内推文解释。
62,2025-12-30,2026-01-05,will-microstrategy-announce-a-bitcoin-purchase-december-30-january-5,YES,2025-12-29T09:44:05Z,38.0,0.56,0.94,3.19,pre_title_window_orderbook,,,,发生在题目日期窗口开始前，通常是新市场提前开盘后的订单簿重定价，不应用标题窗口内推文解释。
62,2025-12-30,2026-01-05,will-microstrategy-announce-a-bitcoin-purchase-december-30-january-5,YES,2025-12-29T09:58:25Z,-38.0,0.94,0.56,4.55,pre_title_window_orderbook,,,,发生在题目日期窗口开始前，通常是新市场提前开盘后的订单簿重定价，不应用标题窗口内推文解释。
62,2025-12-30,2026-01-05,will-microstrategy-announce-a-bitcoin-purchase-december-30-january-5,YES,2025-12-29T12:20:01Z,29.0,0.6,0.89,3.37,pre_title_window_orderbook,,,,发生在题目日期窗口开始前，通常是新市场提前开盘后的订单簿重定价，不应用标题窗口内推文解释。
62,2025-12-30,2026-01-05,will-microstrategy-announce-a-bitcoin-purchase-december-30-january-5,YES,2025-12-29T17:21:45Z,32.0,0.3,0.62,1.61,pre_title_window_orderbook,,,,发生在题目日期窗口开始前，通常是新市场提前开盘后的订单簿重定价，不应用标题窗口内推文解释。
63,2026-01-06,2026-01-12,will-microstrategy-announce-a-bitcoin-purchase-january-6-12,YES,2026-01-05T05:44:33Z,-96.0,0.99,0.03,1.11,pre_title_window_orderbook,,,,发生在题目日期窗口开始前，通常是新市场提前开盘后的订单簿重定价，不应用标题窗口内推文解释。
63,2026-01-06,2026-01-12,will-microstrategy-announce-a-bitcoin-purchase-january-6-12,YES,2026-01-05T06:11:35Z,89.0,0.03,0.92,2.17,pre_title_window_orderbook,,,,发生在题目日期窗口开始前，通常是新市场提前开盘后的订单簿重定价，不应用标题窗口内推文解释。
63,2026-01-06,2026-01-12,will-microstrategy-announce-a-bitcoin-purchase-january-6-12,YES,2026-01-05T06:35:59Z,-73.0,0.92,0.19,1.23,pre_title_window_orderbook,,,,发生在题目日期窗口开始前，通常是新市场提前开盘后的订单簿重定价，不应用标题窗口内推文解释。
63,2026-01-06,2026-01-12,will-microstrategy-announce-a-bitcoin-purchase-january-6-12,YES,2026-01-05T07:29:03Z,72.0,0.19,0.91,1.1,pre_title_window_orderbook,,,,发生在题目日期窗口开始前，通常是新市场提前开盘后的订单簿重定价，不应用标题窗口内推文解释。
63,2026-01-06,2026-01-12,will-microstrategy-announce-a-bitcoin-purchase-january-6-12,YES,2026-01-05T09:50:23Z,-40.0,0.91,0.51,6.12,pre_title_window_orderbook,,,,发生在题目日期窗口开始前，通常是新市场提前开盘后的订单簿重定价，不应用标题窗口内推文解释。
63,2026-01-06,2026-01-12,will-microstrategy-announce-a-bitcoin-purchase-january-6-12,YES,2026-01-05T09:55:31Z,40.0,0.51,0.91,1051.64,pre_title_window_orderbook,,,,发生在题目日期窗口开始前，通常是新市场提前开盘后的订单簿重定价，不应用标题窗口内推文解释。
63,2026-01-06,2026-01-12,will-microstrategy-announce-a-bitcoin-purchase-january-6-12,YES,2026-01-05T10:00:55Z,-36.0,0.91,0.55,66.67,pre_title_window_orderbook,,,,发生在题目日期窗口开始前，通常是新市场提前开盘后的订单簿重定价，不应用标题窗口内推文解释。
63,2026-01-06,2026-01-12,will-microstrategy-announce-a-bitcoin-purchase-january-6-12,YES,2026-01-05T10:08:47Z,34.8,0.55,0.8984,107.32,pre_title_window_orderbook,,,,发生在题目日期窗口开始前，通常是新市场提前开盘后的订单簿重定价，不应用标题窗口内推文解释。
64,2026-01-13,2026-01-19,will-microstrategy-announce-a-bitcoin-purchase-january-13-19,NO,2026-01-12T05:56:20Z,-40.0,0.75,0.35,1.54,pre_title_window_orderbook,,,,发生在题目日期窗口开始前，通常是新市场提前开盘后的订单簿重定价，不应用标题窗口内推文解释。
64,2026-01-13,2026-01-19,will-microstrategy-announce-a-bitcoin-purchase-january-13-19,NO,2026-01-12T07:15:54Z,38.0,0.35,0.73,6.85,pre_title_window_orderbook,,,,发生在题目日期窗口开始前，通常是新市场提前开盘后的订单簿重定价，不应用标题窗口内推文解释。
64,2026-01-13,2026-01-19,will-microstrategy-announce-a-bitcoin-purchase-january-13-19,NO,2026-01-18T13:08:12Z,34.0,0.25,0.59,100.0,near_actionable_saylor_signal,2026-01-18T13:07:55Z hint_yes_weak 弱买入暗示: ₿igger Orange. pic.twitter.com/HI47hMCnui,2026-01-18T13:07:55.414000Z hint_yes_weak ₿igger Orange. pic.twitter.com/HI47hMCnui,,90分钟内有可行动/弱方向 Saylor 信号，价格突变大概率是推文或确认被交易。
64,2026-01-13,2026-01-19,will-microstrategy-announce-a-bitcoin-purchase-january-13-19,NO,2026-01-18T13:10:26Z,29.0,0.4997,0.79,126.2,near_actionable_saylor_signal,2026-01-18T13:07:55Z hint_yes_weak 弱买入暗示: ₿igger Orange. pic.twitter.com/HI47hMCnui,2026-01-18T13:07:55.414000Z hint_yes_weak ₿igger Orange. pic.twitter.com/HI47hMCnui,,90分钟内有可行动/弱方向 Saylor 信号，价格突变大概率是推文或确认被交易。
64,2026-01-13,2026-01-19,will-microstrategy-announce-a-bitcoin-purchase-january-13-19,NO,2026-01-18T13:10:34Z,-35.5,0.79,0.4353,1700.0,near_actionable_saylor_signal,2026-01-18T13:07:55Z hint_yes_weak 弱买入暗示: ₿igger Orange. pic.twitter.com/HI47hMCnui,2026-01-18T13:07:55.414000Z hint_yes_weak ₿igger Orange. pic.twitter.com/HI47hMCnui,,90分钟内有可行动/弱方向 Saylor 信号，价格突变大概率是推文或确认被交易。
64,2026-01-13,2026-01-19,will-microstrategy-announce-a-bitcoin-purchase-january-13-19,NO,2026-01-18T13:32:50Z,28.8,0.3539,0.6421,499.08,near_actionable_saylor_signal,2026-01-18T13:07:55Z hint_yes_weak 弱买入暗示: ₿igger Orange. pic.twitter.com/HI47hMCnui,2026-01-18T13:07:55.414000Z hint_yes_weak ₿igger Orange. pic.twitter.com/HI47hMCnui,,90分钟内有可行动/弱方向 Saylor 信号，价格突变大概率是推文或确认被交易。
64,2026-01-13,2026-01-19,will-microstrategy-announce-a-bitcoin-purchase-january-13-19,NO,2026-01-18T13:36:02Z,-26.5,0.6421,0.3773,97.99,near_actionable_saylor_signal,2026-01-18T13:07:55Z hint_yes_weak 弱买入暗示: ₿igger Orange. pic.twitter.com/HI47hMCnui,2026-01-18T13:07:55.414000Z hint_yes_weak ₿igger Orange. pic.twitter.com/HI47hMCnui,,90分钟内有可行动/弱方向 Saylor 信号，价格突变大概率是推文或确认被交易。
66,2026-01-27,2026-02-02,will-microstrategy-announce-a-bitcoin-purchase-january-27-february-2,YES,2026-02-01T13:38:42Z,-26.5,0.7257,0.4608,315.26,near_actionable_saylor_signal,2026-02-01T14:08:32Z hint_yes_strong 强买入暗示: More Orange. pic.twitter.com/b5iYIMARJX,2026-02-01T14:08:32.996000Z hint_yes_strong More Orange. pic.twitter.com/b5iYIMARJX,,90分钟内有可行动/弱方向 Saylor 信号，价格突变大概率是推文或确认被交易。
67,2026-02-03,2026-02-09,will-microstrategy-announce-a-bitcoin-purchase-february-3-9,YES,2026-02-02T05:57:20Z,-32.0,0.88,0.56,1.0,pre_title_window_orderbook,,,,发生在题目日期窗口开始前，通常是新市场提前开盘后的订单簿重定价，不应用标题窗口内推文解释。
67,2026-02-03,2026-02-09,will-microstrategy-announce-a-bitcoin-purchase-february-3-9,YES,2026-02-02T05:57:26Z,32.0,0.56,0.88,1.14,pre_title_window_orderbook,,,,发生在题目日期窗口开始前，通常是新市场提前开盘后的订单簿重定价，不应用标题窗口内推文解释。
67,2026-02-03,2026-02-09,will-microstrategy-announce-a-bitcoin-purchase-february-3-9,YES,2026-02-02T13:02:16Z,-29.3,0.86,0.5671,1892.92,pre_title_window_orderbook,,,,发生在题目日期窗口开始前，通常是新市场提前开盘后的订单簿重定价，不应用标题窗口内推文解释。
67,2026-02-03,2026-02-09,will-microstrategy-announce-a-bitcoin-purchase-february-3-9,YES,2026-02-02T13:45:00Z,29.3,0.4,0.6927,27.43,pre_title_window_orderbook,,,,发生在题目日期窗口开始前，通常是新市场提前开盘后的订单簿重定价，不应用标题窗口内推文解释。
68,2026-02-10,2026-02-16,will-microstrategy-announce-a-bitcoin-purchase-february-10-16,NO,2026-02-09T07:02:23Z,26.3,0.5537,0.8164,122.5,pre_title_window_orderbook,,,,发生在题目日期窗口开始前，通常是新市场提前开盘后的订单簿重定价，不应用标题窗口内推文解释。
68,2026-02-10,2026-02-16,will-microstrategy-announce-a-bitcoin-purchase-february-10-16,NO,2026-02-09T07:02:49Z,-31.0,0.77,0.46,5.26,pre_title_window_orderbook,,,,发生在题目日期窗口开始前，通常是新市场提前开盘后的订单簿重定价，不应用标题窗口内推文解释。
68,2026-02-10,2026-02-16,will-microstrategy-announce-a-bitcoin-purchase-february-10-16,NO,2026-02-09T07:02:59Z,37.0,0.46,0.8295,144.66,pre_title_window_orderbook,,,,发生在题目日期窗口开始前，通常是新市场提前开盘后的订单簿重定价，不应用标题窗口内推文解释。
68,2026-02-10,2026-02-16,will-microstrategy-announce-a-bitcoin-purchase-february-10-16,NO,2026-02-09T07:03:09Z,-37.0,0.8295,0.46,5.26,pre_title_window_orderbook,,,,发生在题目日期窗口开始前，通常是新市场提前开盘后的订单簿重定价，不应用标题窗口内推文解释。
68,2026-02-10,2026-02-16,will-microstrategy-announce-a-bitcoin-purchase-february-10-16,NO,2026-02-09T07:04:45Z,38.0,0.46,0.84,119.05,pre_title_window_orderbook,,,,发生在题目日期窗口开始前，通常是新市场提前开盘后的订单簿重定价，不应用标题窗口内推文解释。
68,2026-02-10,2026-02-16,will-microstrategy-announce-a-bitcoin-purchase-february-10-16,NO,2026-02-15T16:34:45Z,30.4,0.291,0.595,2.52,no_nearby_saylor_signal_likely_orderbook_or_liquidity,,,,未找到邻近 Saylor 信号，但10分钟内有反向跳动，偏订单簿/薄流动性来回扫单。
68,2026-02-10,2026-02-16,will-microstrategy-announce-a-bitcoin-purchase-february-10-16,NO,2026-02-15T16:39:55Z,-32.6,0.595,0.269,3.72,no_nearby_saylor_signal_likely_orderbook_or_liquidity,,,,未找到邻近 Saylor 信号，但10分钟内有反向跳动，偏订单簿/薄流动性来回扫单。
69,2026-02-17,2026-02-23,will-microstrategy-announce-a-bitcoin-purchase-february-17-23,YES,2026-02-16T05:36:51Z,-96.0,0.98,0.02,1.02,pre_title_window_orderbook,,,,发生在题目日期窗口开始前，通常是新市场提前开盘后的订单簿重定价，不应用标题窗口内推文解释。
69,2026-02-17,2026-02-23,will-microstrategy-announce-a-bitcoin-purchase-february-17-23,YES,2026-02-16T05:43:37Z,83.0,0.02,0.85,10.0,pre_title_window_orderbook,,,,发生在题目日期窗口开始前，通常是新市场提前开盘后的订单簿重定价，不应用标题窗口内推文解释。
72,2026-03-10,2026-03-16,will-microstrategy-announce-a-bitcoin-purchase-march-10-16,YES,2026-03-09T21:38:31Z,-68.0,0.99,0.31,10.1,pre_title_window_orderbook,,,,发生在题目日期窗口开始前，通常是新市场提前开盘后的订单簿重定价，不应用标题窗口内推文解释。
72,2026-03-10,2026-03-16,will-microstrategy-announce-a-bitcoin-purchase-march-10-16,YES,2026-03-09T22:25:39Z,65.0,0.31,0.96,4.17,pre_title_window_orderbook,,,,发生在题目日期窗口开始前，通常是新市场提前开盘后的订单簿重定价，不应用标题窗口内推文解释。
74,2026-03-24,2026-03-30,will-microstrategy-announce-a-bitcoin-purchase-march-24-30,NO,2026-03-23T05:06:37Z,-96.0,0.98,0.02,1.02,pre_title_window_orderbook,,,,发生在题目日期窗口开始前，通常是新市场提前开盘后的订单簿重定价，不应用标题窗口内推文解释。
74,2026-03-24,2026-03-30,will-microstrategy-announce-a-bitcoin-purchase-march-24-30,NO,2026-03-23T05:20:23Z,95.0,0.02,0.97,1.03,pre_title_window_orderbook,,,,发生在题目日期窗口开始前，通常是新市场提前开盘后的订单簿重定价，不应用标题窗口内推文解释。
74,2026-03-24,2026-03-30,will-microstrategy-announce-a-bitcoin-purchase-march-24-30,NO,2026-03-28T15:31:51Z,-25.5,0.8742,0.619,2.62,context_tweets_only_no_directional_signal,,,2026-03-28T14:30:23.747000Z context_bitcoin_general It’s time to put the laser eyes back on. $BTC pic.twitter.com/hsiIuWJlxx,90分钟内只有融资、政策、泛BTC或历史背景帖；能解释市场注意力，但不是买入/不买信号。
74,2026-03-24,2026-03-30,will-microstrategy-announce-a-bitcoin-purchase-march-24-30,NO,2026-03-28T16:15:01Z,25.6,0.619,0.8746,20.0,no_nearby_saylor_signal_likely_orderbook_or_liquidity,,,,未找到邻近 Saylor 信号，且成交规模较小，偏薄流动性表观跳动。
74,2026-03-24,2026-03-30,will-microstrategy-announce-a-bitcoin-purchase-march-24-30,NO,2026-03-29T09:23:12Z,41.2,0.278,0.6903,43.64,no_nearby_saylor_signal_likely_orderbook_or_liquidity,,,,未找到邻近 Saylor 信号，但10分钟内有反向跳动，偏订单簿/薄流动性来回扫单。
74,2026-03-24,2026-03-30,will-microstrategy-announce-a-bitcoin-purchase-march-24-30,NO,2026-03-29T09:27:10Z,-38.2,0.6903,0.3087,43.64,no_nearby_saylor_signal_likely_orderbook_or_liquidity,,,,未找到邻近 Saylor 信号，但10分钟内有反向跳动，偏订单簿/薄流动性来回扫单。
74,2026-03-24,2026-03-30,will-microstrategy-announce-a-bitcoin-purchase-march-24-30,NO,2026-03-29T09:34:50Z,33.7,0.2781,0.6155,42.39,no_nearby_saylor_signal_likely_orderbook_or_liquidity,,,,未找到邻近 Saylor 信号，但10分钟内有反向跳动，偏订单簿/薄流动性来回扫单。
74,2026-03-24,2026-03-30,will-microstrategy-announce-a-bitcoin-purchase-march-24-30,NO,2026-03-29T09:36:56Z,-33.9,0.6155,0.277,12.38,no_nearby_saylor_signal_likely_orderbook_or_liquidity,,,,未找到邻近 Saylor 信号，但10分钟内有反向跳动，偏订单簿/薄流动性来回扫单。
74,2026-03-24,2026-03-30,will-microstrategy-announce-a-bitcoin-purchase-march-24-30,NO,2026-03-29T09:52:12Z,27.1,0.1833,0.4542,30.01,no_nearby_saylor_signal_likely_orderbook_or_liquidity,,,,未找到邻近 Saylor 信号，但10分钟内有反向跳动，偏订单簿/薄流动性来回扫单。
74,2026-03-24,2026-03-30,will-microstrategy-announce-a-bitcoin-purchase-march-24-30,NO,2026-03-29T09:55:16Z,-33.4,0.4542,0.1201,145.6,no_nearby_saylor_signal_likely_orderbook_or_liquidity,,,,未找到邻近 Saylor 信号，但10分钟内有反向跳动，偏订单簿/薄流动性来回扫单。
74,2026-03-24,2026-03-30,will-microstrategy-announce-a-bitcoin-purchase-march-24-30,NO,2026-03-29T10:02:52Z,30.7,0.114,0.421,65.04,no_nearby_saylor_signal_likely_orderbook_or_liquidity,,,,未找到邻近 Saylor 信号，但10分钟内有反向跳动，偏订单簿/薄流动性来回扫单。
74,2026-03-24,2026-03-30,will-microstrategy-announce-a-bitcoin-purchase-march-24-30,NO,2026-03-29T10:09:50Z,26.8,0.1792,0.447,23.86,no_nearby_saylor_signal_likely_orderbook_or_liquidity,,,,未找到邻近 Saylor 信号，但10分钟内有反向跳动，偏订单簿/薄流动性来回扫单。
74,2026-03-24,2026-03-30,will-microstrategy-announce-a-bitcoin-purchase-march-24-30,NO,2026-03-29T10:12:16Z,-30.4,0.447,0.143,23.86,no_nearby_saylor_signal_likely_orderbook_or_liquidity,,,,未找到邻近 Saylor 信号，但10分钟内有反向跳动，偏订单簿/薄流动性来回扫单。
74,2026-03-24,2026-03-30,will-microstrategy-announce-a-bitcoin-purchase-march-24-30,NO,2026-03-29T11:28:24Z,28.1,0.2006,0.4815,442.0,no_nearby_saylor_signal_likely_orderbook_or_liquidity,,,,未找到邻近 Saylor 信号，但10分钟内有反向跳动，偏订单簿/薄流动性来回扫单。
74,2026-03-24,2026-03-30,will-microstrategy-announce-a-bitcoin-purchase-march-24-30,NO,2026-03-29T11:29:22Z,-28.1,0.4815,0.2005,11.97,no_nearby_saylor_signal_likely_orderbook_or_liquidity,,,,未找到邻近 Saylor 信号，但10分钟内有反向跳动，偏订单簿/薄流动性来回扫单。
75,2026-03-31,2026-04-06,will-microstrategy-announce-a-bitcoin-purchase-march-31-april-6,YES,2026-03-30T06:58:28Z,-38.4,0.95,0.5656,22.61,pre_title_window_orderbook,,,,发生在题目日期窗口开始前，通常是新市场提前开盘后的订单簿重定价，不应用标题窗口内推文解释。
75,2026-03-31,2026-04-06,will-microstrategy-announce-a-bitcoin-purchase-march-31-april-6,YES,2026-03-30T10:33:40Z,31.0,0.6,0.91,1.09,pre_title_window_orderbook,,,,发生在题目日期窗口开始前，通常是新市场提前开盘后的订单簿重定价，不应用标题窗口内推文解释。
77,2026-04-14,2026-04-20,will-microstrategy-announce-a-bitcoin-purchase-april-14-20,YES,2026-04-13T05:05:23Z,80.0,0.02,0.82,1.2,pre_title_window_orderbook,,,,发生在题目日期窗口开始前，通常是新市场提前开盘后的订单簿重定价，不应用标题窗口内推文解释。
79,2026-04-28,2026-05-04,will-microstrategy-announce-a-bitcoin-purchase-april-28-may-4,NO,2026-04-27T06:39:18Z,55.0,0.4,0.95,3.15,pre_title_window_orderbook,,,,发生在题目日期窗口开始前，通常是新市场提前开盘后的订单簿重定价，不应用标题窗口内推文解释。
79,2026-04-28,2026-05-04,will-microstrategy-announce-a-bitcoin-purchase-april-28-may-4,NO,2026-05-01T15:54:20Z,-32.6,0.835,0.5086,1685.37,context_tweets_only_no_directional_signal,,,"2026-05-01T15:05:56.669000Z context_bitcoin_general If the strategy works, there will be signs.",90分钟内只有融资、政策、泛BTC或历史背景帖；能解释市场注意力，但不是买入/不买信号。
